external_gene_name	CAI	CBI	Fop	L_aa	tAI
AGTR1	0.241	-0.115	0.392	394	0.327105539883195
DUSP8	0.708	0.788	0.887	625	0.318150227507943
DUSP9	0.621	0.691	0.832	384	0.320946606416108
DUT	0.325	0.135	0.538	252	0.299568182718117
DVL1	0.602	0.656	0.817	695	0.31121868757845
DVL2	0.455	0.348	0.655	736	0.301976146298023
DVL3	0.518	0.478	0.723	716	0.306591157036263
DYRK1A	0.249	-0.152	0.392	763	0.313857078718012
AGTR2	0.233	-0.114	0.395	363	0.332997673160963
TOR1A	0.389	0.285	0.614	332	0.347346223807837
E2F1	0.563	0.594	0.781	437	0.314299790194906
APLNR	0.625	0.676	0.826	380	0.348271749940385
E2F2	0.557	0.549	0.759	437	0.335878812052632
E2F3	0.332	0.16	0.551	465	0.324546334170713
E2F4	0.43	0.301	0.628	413	0.320379085300691
E2F5	0.264	-0.058	0.437	346	0.320979327472598
E2F6	0.223	-0.128	0.391	281	0.314149305008825
E4F1	0.595	0.597	0.788	784	0.338172783198629
EBF1	0.4	0.289	0.624	591	0.328964519696288
GPR183	0.248	-0.1	0.402	361	0.335431942654865
ECE1	0.54	0.535	0.753	770	0.351714007962589
AGXT	0.616	0.676	0.824	392	0.346410863445392
TYMP	0.545	0.588	0.778	487	0.311613858457571
ECH1	0.483	0.483	0.723	328	0.342131524198711
ECHS1	0.389	0.273	0.613	290	0.358902173123619
ECM1	0.413	0.256	0.604	567	0.332637017126081
ECT2	0.171	-0.414	0.243	914	0.301613213867149
EDA	0.384	0.203	0.578	391	0.321476632313478
ABCA1	0.357	0.181	0.56	2261	0.337665948773568
NR0B1	0.521	0.551	0.759	470	0.325563984696815
S1PR1	0.537	0.583	0.771	382	0.345147629595849
LPAR1	0.346	0.19	0.56	364	0.343760125964106
S1PR3	0.594	0.655	0.811	378	0.364700027694414
EDN1	0.293	0.048	0.49	212	0.325568083757765
EDN2	0.442	0.35	0.649	178	0.309388169275001
EDN3	0.425	0.301	0.632	238	0.337598921889262
EDNRA	0.297	0.059	0.491	427	0.340231155172376
AHCY	0.574	0.585	0.778	432	0.373092570144486
EDNRB	0.313	0.092	0.507	532	0.330899626539323
PHC1	0.335	0.09	0.522	1004	0.337884911983528
PHC2	0.456	0.345	0.655	858	0.329503738510201
EEF1A1	0.293	-0.048	0.447	462	0.35421449858569
EEF1A2	0.729	0.78	0.884	463	0.371785811163304
PGAM5	0.538	0.56	0.762	289	0.319772171883732
B3GNT6	0.695	0.8	0.892	384	0.306342127041723
HIGD2A	0.477	0.45	0.706	106	0.316070669835576
KRT24	0.328	0.093	0.52	525	0.330102093117392
CYS1	0.688	0.783	0.884	158	0.269624181096142
AGO3	0.223	-0.208	0.354	860	0.310103227427092
AGO4	0.258	-0.121	0.403	861	0.318038241585958
SCAMP5	0.498	0.451	0.712	235	0.357316690871342
EEF1B2	0.262	-0.127	0.408	225	0.339118780360155
EEF1D	0.578	0.567	0.769	647	0.349803257921679
EEF1G	0.44	0.279	0.621	437	0.351468106885049
EEF2	0.652	0.689	0.834	858	0.366401220885164
EIF2D	0.354	0.196	0.57	584	0.341232542771203
EFNA1	0.462	0.371	0.663	205	0.340254273253182
EFNA2	0.741	0.856	0.923	213	0.326623890464835
EFNA3	0.708	0.778	0.883	238	0.358049316081711
EFNA4	0.423	0.358	0.655	207	0.319973784547967
EFNA5	0.321	0.093	0.516	228	0.314501705660429
EFNB1	0.512	0.502	0.734	346	0.335141405165222
EFNB2	0.315	0.106	0.523	333	0.329395534583402
EFNB3	0.429	0.343	0.648	340	0.312244965960621
EGF	0.235	-0.19	0.367	1207	0.319997046852823
CELSR3	0.465	0.407	0.682	3312	0.315500378145882
CELSR2	0.499	0.454	0.709	2923	0.325646581951742
MEGF6	0.578	0.561	0.771	1541	0.364076007579562
MEGF8	0.522	0.492	0.731	2845	0.327547664733935
MEGF9	0.354	0.146	0.554	602	0.32109195003312
EGFR	0.411	0.297	0.625	1210	0.346833485417691
EGR1	0.575	0.538	0.759	543	0.31318914796111
SDR16C5	0.204	-0.259	0.326	318	0.326226259509213
PRXL2C	0.321	0.142	0.538	226	0.311861328759089
ZNF367	0.452	0.396	0.678	350	0.307887958602714
EGR2	0.459	0.31	0.636	476	0.308439230960914
ANTXRL	0.37	0.173	0.556	631	0.325959359289672
AHR	0.216	-0.235	0.344	848	0.322827058179796
EGR3	0.634	0.692	0.837	387	0.328680653509413
PLPP4	0.365	0.213	0.575	271	0.327463038251123
METTL15	0.191	-0.268	0.314	407	0.31018406445446
EGR4	0.516	0.521	0.746	589	0.302880678324344
EHHADH	0.23	-0.159	0.376	723	0.316765802383321
MPZL3	0.294	-0.014	0.461	235	0.312657084443108
IMMP1L	0.166	-0.491	0.2	166	0.290054568910424
OR56B4	0.359	0.256	0.589	319	0.331291933901799
KRT78	0.517	0.488	0.725	520	0.363110549885877
RILPL2	0.511	0.477	0.718	211	0.338009767327821
DNAH10	0.347	0.186	0.56	4471	0.339715023727214
AMN1	0.184	-0.237	0.327	258	0.308769047402691
EIF1AX	0.199	-0.33	0.286	144	0.339306179048
DTX3	0.486	0.431	0.695	350	0.32755969055247
METTL7B	0.466	0.418	0.687	244	0.337713092493377
ZFC3H1	0.192	-0.336	0.286	1989	0.316233980033393
MYRFL	0.273	-0.067	0.434	910	0.322565886554966
PLBD2	0.625	0.671	0.823	589	0.349843139722635
GARIN6	0.31	0.06	0.493	241	0.322535331730864
CCER1	0.466	0.369	0.669	406	0.331263145318678
EEF2KMT	0.446	0.432	0.693	330	0.310816876934985
EIF2S1	0.205	-0.287	0.306	315	0.335611836525521
PIANP	0.42	0.281	0.614	282	0.289090382020845
DCP1B	0.329	0.082	0.511	617	0.336927213329931
ANO6	0.267	-0.044	0.437	931	0.329584500924678
ARID2	0.191	-0.359	0.285	1835	0.306897939990199
METTL21C	0.273	-0.002	0.469	264	0.328681224613216
EIF2B1	0.32	0.121	0.529	305	0.33346570789038
VSTM4	0.457	0.431	0.694	320	0.336348155092373
PAOX	0.564	0.595	0.784	511	0.325326835901327
FAM24B	0.332	0.104	0.522	94	0.37450385638652
EIF2S3	0.194	-0.282	0.31	472	0.316708744890033
ADCY4	0.505	0.501	0.729	1077	0.328004415918111
EPHA2	0.625	0.636	0.807	976	0.352876178339708
FAM227B	0.185	-0.367	0.266	508	0.303012909009568
CT62	0.343	0.126	0.534	136	0.30321377895089
GRAMD2A	0.392	0.269	0.608	354	0.324594533492845
AHSG	0.367	0.143	0.55	368	0.336538744898328
LCTL	0.357	0.197	0.57	567	0.343637714481164
UBR1	0.205	-0.252	0.326	1749	0.324545128442063
PATL2	0.35	0.187	0.563	543	0.324321548142307
LDHD	0.555	0.552	0.761	507	0.336238703308357
FCSK	0.515	0.498	0.729	1084	0.328822963776453
MLKL	0.307	0.094	0.508	471	0.328837358962272
EIF4A1	0.351	0.203	0.567	406	0.3456435117439
ZNF778	0.281	-0.07	0.44	757	0.328153506223833
ACSF3	0.496	0.468	0.715	576	0.317631834626926
WDR90	0.557	0.575	0.773	1748	0.319005035413995
EME2	0.573	0.601	0.784	379	0.30996766077276
NLRC3	0.528	0.541	0.75	1065	0.340990957151384
NSMCE1	0.399	0.309	0.627	266	0.350145530062334
EIF4A2	0.232	-0.174	0.363	407	0.343406044822546
ZNF48	0.43	0.277	0.616	618	0.301254135565023
EIF4B	0.249	-0.201	0.362	616	0.293689993005194
EIF4E	0.22	-0.229	0.342	248	0.31463029514781
EIF4EBP1	0.555	0.519	0.746	118	0.285567043990256
EIF4EBP2	0.401	0.276	0.615	120	0.314599686407964
EIF4G1	0.364	0.163	0.554	1606	0.324973274222972
EIF4G2	0.228	-0.164	0.374	907	0.321600565497762
EIF5	0.243	-0.194	0.368	431	0.335852941494053
EIF5A	0.35	0.143	0.542	184	0.33342302964335
LKAAEAR1	0.587	0.683	0.828	240	0.279068486208074
AIF1	0.339	0.131	0.532	147	0.335156317563494
CELA1	0.472	0.389	0.679	258	0.363126661154415
ELANE	0.599	0.709	0.842	267	0.336633615449777
SERPINB1	0.304	0.027	0.481	379	0.342400937523202
DZIP1L	0.429	0.309	0.63	767	0.329177866916239
TTC21A	0.416	0.331	0.638	1320	0.369924167518038
ELAVL2	0.262	-0.094	0.416	389	0.332154530741232
ELAVL1	0.422	0.36	0.659	326	0.340306825454254
ELAVL3	0.568	0.611	0.792	367	0.349088975937459
ELAVL4	0.33	0.149	0.544	402	0.334176085544639
MCEMP1	0.381	0.264	0.607	187	0.350144655778371
ZNF627	0.232	-0.272	0.33	461	0.323063328179984
DAND5	0.427	0.318	0.631	189	0.33105901539202
ELF1	0.223	-0.285	0.326	619	0.315299803379478
ZNF585A	0.275	-0.096	0.424	769	0.33767743839664
NLRP7	0.392	0.309	0.625	1037	0.339321392873463
GGN	0.471	0.4	0.683	652	0.286623512336596
CADM4	0.48	0.474	0.718	388	0.328157016778432
THAP8	0.527	0.476	0.718	274	0.303360058571042
U2AF1L4	0.432	0.393	0.677	202	0.333801016397716
ZNF626	0.231	-0.251	0.343	528	0.338953297901053
NIBAN3	0.456	0.436	0.692	697	0.31429746674236
ELF2	0.203	-0.36	0.286	593	0.306483228280703
ADM5	0.418	0.396	0.669	153	0.284968800127894
LCE4A	0.455	0.26	0.622	99	0.367594486436035
ALG14	0.25	-0.004	0.451	216	0.307560946890048
FAM76A	0.353	0.11	0.53	341	0.37093253957831
ELF3	0.506	0.478	0.723	371	0.334669766277837
FYB2	0.247	-0.179	0.377	728	0.337652239019982
TMEM201	0.603	0.626	0.799	666	0.322569787387362
TMEM61	0.48	0.401	0.683	210	0.305375022888959
CYP4Z1	0.318	0.1	0.514	505	0.32706348865427
FAAP20	0.41	0.262	0.603	189	0.261175233396797
A2M	0.316	0.069	0.508	1474	0.331341430325139
ABCA2	0.651	0.721	0.85	2436	0.341414087942962
ELF4	0.413	0.288	0.622	663	0.317852265845175
CDCP2	0.581	0.578	0.776	540	0.343150121262609
SLC5A9	0.466	0.42	0.685	706	0.328985893967864
CC2D1B	0.437	0.298	0.625	858	0.33909293677132
NBPF11	0.305	0.055	0.496	865	0.341213006658834
NUDT17	0.372	0.258	0.597	328	0.294299571005275
TXLNA	0.452	0.349	0.655	546	0.346337987962031
ELF5	0.342	0.105	0.524	265	0.338859775547685
DYNLT5	0.201	-0.295	0.304	179	0.31351152177744
PLD5	0.287	0.035	0.483	536	0.341597928472362
C1orf100	0.217	-0.205	0.34	147	0.301235773430426
SPAG17	0.226	-0.232	0.349	2223	0.327221132273889
SLFNL1	0.649	0.688	0.832	407	0.331100891931973
KRTCAP2	0.47	0.488	0.721	162	0.324135352397783
CRTC2	0.396	0.235	0.593	693	0.294730407488137
ELK1	0.462	0.385	0.675	428	0.305934129323175
IBA57	0.54	0.575	0.77	356	0.31076269421661
FAM209A	0.284	0.047	0.488	171	0.316080788683889
RNF215	0.565	0.607	0.786	377	0.327029617884726
APOBEC3A	0.433	0.34	0.646	199	0.338224608753152
APOBEC3F	0.424	0.271	0.613	373	0.344774571768565
FOXD4L1	0.501	0.485	0.724	408	0.29672746251319
CFAP221	0.247	-0.105	0.411	840	0.323387285276442
ELK3	0.46	0.395	0.676	407	0.320807550125955
VWA3B	0.313	0.055	0.497	1294	0.33693396472101
CREG2	0.488	0.45	0.707	290	0.315174867294127
TET3	0.486	0.411	0.689	1795	0.332515072843775
ELK4	0.281	-0.08	0.426	431	0.313615547610613
GKN2	0.33	0.082	0.506	184	0.362450666640668
TEX37	0.413	0.28	0.621	180	0.33087581960369
ANKRD23	0.465	0.409	0.68	305	0.343967166396465
APLF	0.218	-0.25	0.339	511	0.313154000596912
PIKFYVE	0.236	-0.18	0.37	2098	0.313903796731405
ELN	0.258	-0.14	0.41	786	0.321326751335802
KRTCAP3	0.357	0.244	0.584	240	0.316805875486851
FAM237A	0.285	0.007	0.462	181	0.31686210270807
TMEM17	0.253	0.031	0.462	198	0.312027781158629
SPRED2	0.448	0.354	0.658	418	0.324046206771925
TIGD1	0.212	-0.247	0.333	591	0.316642852029607
CFAP20DC	0.239	-0.174	0.378	563	0.300605073244433
KCTD6	0.267	-0.043	0.442	237	0.311071731710638
LIPH	0.247	-0.106	0.406	451	0.313952487779859
ARL13B	0.205	-0.3	0.307	428	0.32191963521196
DHFR2	0.224	-0.154	0.376	187	0.323798659888209
EML1	0.301	0.04	0.491	834	0.315191742714161
HTR3D	0.419	0.296	0.621	454	0.315173718244782
RPL22L1	0.239	-0.168	0.378	122	0.336204792415024
SLC51A	0.447	0.389	0.665	340	0.336921840613435
FBXO45	0.369	0.212	0.58	286	0.340131668612345
KLHDC8B	0.412	0.294	0.624	354	0.314445904097696
MUC20	0.422	0.29	0.628	709	0.273659319164168
GABRR3	0.265	-0.046	0.438	467	0.312253056387675
EMD	0.424	0.316	0.636	254	0.32022748369823
MARK2	0.439	0.358	0.657	788	0.330013296788022
CEP112	0.21	-0.226	0.341	955	0.338142397222398
DHRS7C	0.482	0.427	0.693	312	0.36020661680164
TVP23C	0.253	-0.078	0.418	276	0.286756057056074
CENPV	0.497	0.478	0.725	272	0.31541737482177
FLCN	0.528	0.522	0.745	579	0.331272004350264
PLD6	0.528	0.54	0.749	252	0.314656989562525
ARHGAP27	0.64	0.67	0.825	889	0.318408281650473
ZNF385C	0.468	0.357	0.659	424	0.32148142702715
SAMD14	0.538	0.538	0.755	445	0.302081736841844
EMP1	0.374	0.282	0.611	157	0.348246184696179
LYRM9	0.345	0.122	0.52	78	0.364788754909044
SLC16A13	0.412	0.355	0.65	426	0.306935487181397
SPEM2	0.473	0.404	0.681	501	0.311549242746209
CENPX	0.48	0.415	0.688	131	0.3169189855093
LRRC45	0.62	0.681	0.825	670	0.351012452030645
SLC39A11	0.354	0.189	0.566	342	0.330586432778219
TRIM65	0.592	0.637	0.804	517	0.327810027278995
UNC13D	0.596	0.625	0.797	1090	0.33361579186387
RDM1	0.271	-0.03	0.45	284	0.33977502444351
EMP2	0.456	0.428	0.688	167	0.347600014241497
SPNS3	0.513	0.508	0.733	512	0.330361114631483
EMP3	0.506	0.582	0.77	163	0.344487092742996
FBXO15	0.25	-0.082	0.416	510	0.305445827850201
RAB12	0.342	0.193	0.564	244	0.327085739100592
ADGRE1	0.364	0.173	0.561	886	0.346938434834456
ZBTB7C	0.629	0.637	0.807	619	0.351070810482621
ZNF584	0.316	0.045	0.495	421	0.321030206229398
ZSCAN4	0.239	-0.159	0.388	433	0.313159113117217
HACD2	0.271	0.045	0.484	254	0.315986572949961
STT3B	0.224	-0.183	0.366	826	0.3119117370003
EMX1	0.675	0.761	0.873	290	0.321986209389735
DNAH12	0.171	-0.398	0.251	457	0.30416724566691
PDE12	0.355	0.204	0.576	609	0.32776027752744
DENND6A	0.225	-0.168	0.37	608	0.312027948830919
TIGIT	0.389	0.269	0.609	244	0.329637690078458
CTTN	0.428	0.308	0.638	634	0.343046801657957
C4orf46	0.295	-0.023	0.464	113	0.305650275384136
SLC10A4	0.419	0.372	0.66	437	0.319568395157282
TIGD4	0.167	-0.451	0.228	512	0.313112050688809
TMEM154	0.2	-0.234	0.341	183	0.323690722309567
EMX2	0.512	0.529	0.75	252	0.312570350441932
SMIM14	0.204	-0.263	0.319	99	0.291537623195663
EN1	0.578	0.614	0.798	392	0.315281789326726
TMEM192	0.246	-0.019	0.434	271	0.31766331106791
RWDD4	0.209	-0.284	0.322	188	0.321358233578104
PRIMPOL	0.176	-0.444	0.234	560	0.326925817266559
CRYBG1	0.256	-0.118	0.41	1723	0.311659076004306
EN2	0.643	0.709	0.847	333	0.325808847164671
TAPT1	0.249	-0.055	0.427	567	0.321272256134721
SPATA24	0.409	0.343	0.65	205	0.37039721121561
DNAJC18	0.272	-0.115	0.406	358	0.346647565410613
ENDOG	0.652	0.732	0.855	297	0.319121297858007
RANBP3L	0.193	-0.34	0.287	490	0.312467563007936
ENG	0.517	0.53	0.748	658	0.317196837360276
CCDC125	0.195	-0.299	0.305	511	0.326189904140395
ENO1	0.426	0.306	0.63	434	0.375273571963166
GAPT	0.199	-0.275	0.318	157	0.3168317781708
CMYA5	0.206	-0.326	0.304	4069	0.306024087480504
STK32A	0.298	0.014	0.474	407	0.342128025338567
TCTE1	0.499	0.479	0.717	501	0.328433752387915
KHDRBS2	0.222	-0.267	0.327	349	0.310628358879639
ENO2	0.428	0.309	0.63	434	0.364040345621819
RPP21	0.39	0.277	0.609	503	0.328100368038656
TRIM39-RPP21	0.39	0.277	0.609	503	0.328100368038656
ENO3	0.478	0.417	0.69	434	0.379623074077169
ENPEP	0.255	-0.099	0.415	957	0.324930545707759
C7orf33	0.247	-0.093	0.412	177	0.2844779994664
ENSA	0.352	0.168	0.565	137	0.346168888379426
TMEM184A	0.683	0.767	0.875	413	0.354470286649783
AK1	0.507	0.49	0.727	210	0.341142526422124
SLC29A1	0.48	0.419	0.685	456	0.349898715179813
ADCK5	0.6	0.655	0.812	580	0.33028659929729
TSNARE1	0.522	0.521	0.743	514	0.334556276581664
TUBB	0.472	0.383	0.674	444	0.345611662752107
R3HCC1	0.436	0.341	0.644	440	0.317375108776254
PRSS55	0.386	0.245	0.595	352	0.324588897992452
C8orf74	0.559	0.583	0.774	294	0.345179482603213
HTRA4	0.338	0.172	0.555	476	0.326404983102358
ADAM32	0.187	-0.387	0.263	787	0.320396399810338
ERICH5	0.243	-0.22	0.365	374	0.320547651749994
LGI3	0.571	0.582	0.775	548	0.342219319625482
TMEM268	0.398	0.286	0.616	343	0.340480271011763
C9orf72	0.19	-0.273	0.31	481	0.297519058328195
CCDC171	0.204	-0.227	0.339	1326	0.327597439687499
NAIF1	0.59	0.597	0.785	327	0.348670070627336
FAM219A	0.542	0.551	0.763	185	0.35821681682052
CCDC107	0.394	0.279	0.615	283	0.313352518022459
ANKS6	0.435	0.354	0.656	871	0.30996954964128
EP300	0.29	-0.048	0.449	2414	0.330198563051257
SUSD3	0.539	0.559	0.765	255	0.326606723966662
EPAS1	0.503	0.442	0.704	870	0.333403923174435
CT83	0.232	-0.053	0.422	113	0.304413210746964
SLC25A43	0.356	0.254	0.596	341	0.32352733619225
RTL3	0.321	0.065	0.507	475	0.332981305074595
NRK	0.228	-0.22	0.347	1582	0.315024045990346
EPB41	0.242	-0.175	0.378	864	0.318790476429658
INTS6L	0.199	-0.284	0.31	898	0.309049613772331
ZNF449	0.222	-0.21	0.353	518	0.31554344813495
VMA21	0.372	0.276	0.604	156	0.300016914346188
TMEM31	0.241	-0.094	0.396	168	0.313600120988434
PAGE2	0.216	-0.302	0.315	111	0.312030126766189
EPB41L1	0.49	0.43	0.697	881	0.32891752377731
CDY2B	0.245	-0.158	0.385	541	0.331653839839967
EPB41L2	0.273	-0.067	0.436	1005	0.321199709345675
EPB42	0.406	0.293	0.62	721	0.337756270686529
ANO5	0.219	-0.209	0.35	913	0.323990039878517
DMTN	0.485	0.399	0.678	405	0.313317413232369
AK2	0.357	0.154	0.543	239	0.331451047352667
STOM	0.29	0.017	0.466	288	0.32494659921198
EPHA1	0.449	0.367	0.66	976	0.320986079858028
EPHA3	0.282	-0.041	0.445	983	0.329978296623898
CERS3	0.251	-0.082	0.411	383	0.324056735383771
EPHA4	0.319	0.066	0.503	986	0.342332572651173
EPHA5	0.264	-0.096	0.417	1038	0.327502055637835
PDILT	0.359	0.204	0.574	584	0.349059067735214
EPHA7	0.22	-0.229	0.346	998	0.323839972070295
EPHA8	0.632	0.681	0.829	1005	0.331904516501711
EPHB1	0.45	0.352	0.654	984	0.339302962059114
EPHB2	0.555	0.548	0.759	1055	0.351970744561552
NLRP11	0.257	-0.034	0.436	1033	0.32384529969305
HIPK1	0.29	-0.033	0.454	1210	0.321170497304778
EPHB3	0.534	0.523	0.745	998	0.33675210994622
SLC44A5	0.226	-0.146	0.379	719	0.329819211340536
AK4	0.304	0.083	0.505	223	0.316334986151637
EPHB4	0.519	0.511	0.739	987	0.333214041699631
EPHB6	0.462	0.393	0.677	1022	0.330710792043446
AMER3	0.483	0.399	0.682	861	0.314565582371984
EPHX1	0.508	0.471	0.715	455	0.344142771694826
EPHX2	0.391	0.258	0.602	555	0.334880052636991
C2orf69	0.252	-0.09	0.42	385	0.314501945123499
STX2	0.277	-0.011	0.453	288	0.332357739184957
DIPK2A	0.397	0.337	0.638	430	0.32367859659831
CLN8	0.4	0.314	0.63	286	0.320435899233452
SENP5	0.256	-0.112	0.408	755	0.33361201458135
EPO	0.442	0.389	0.667	193	0.330131600836555
EPOR	0.524	0.529	0.748	508	0.313563730635272
USF3	0.208	-0.314	0.308	2245	0.306496460208728
EPRS1	0.21	-0.279	0.323	1512	0.333823479696376
TRIML2	0.302	0.104	0.516	437	0.326945059795601
EPS8	0.226	-0.244	0.34	822	0.310247667897995
EPS15	0.214	-0.301	0.313	896	0.317207894607148
NR2F6	0.747	0.857	0.924	404	0.335281059752108
LVRN	0.253	-0.056	0.429	990	0.314549339619918
SLC36A1	0.499	0.497	0.725	476	0.339204365074543
ERBB2	0.498	0.442	0.702	1255	0.340339784887656
C6orf163	0.235	-0.208	0.354	329	0.356246210958485
ERBB3	0.343	0.127	0.534	1342	0.322994508714067
ERBB4	0.278	-0.068	0.432	1308	0.334754317555128
ERCC1	0.459	0.391	0.675	323	0.340056380415159
ERCC2	0.585	0.62	0.794	760	0.34925957183248
EREG	0.249	-0.097	0.411	169	0.321918333376656
AKT1	0.653	0.684	0.832	480	0.359768072866776
EYA4	0.224	-0.236	0.349	645	0.299224477305613
DHRSX	0.417	0.364	0.66	330	0.331530271753436
ERCC3	0.367	0.199	0.573	782	0.345366124977028
ERCC4	0.237	-0.115	0.396	916	0.313421206261994
ERCC5	0.235	-0.175	0.375	1186	0.315004312266383
ERCC6	0.272	-0.082	0.424	1493	0.327188921421537
ERF	0.521	0.487	0.729	548	0.306396986666638
ERG	0.392	0.232	0.596	486	0.325084104833367
ERH	0.304	-0.019	0.455	104	0.371154105636407
AKT2	0.558	0.577	0.773	481	0.334760795663471
ERN1	0.464	0.403	0.681	977	0.330212355918959
ERV3-1	0.234	-0.131	0.397	604	0.311983389700202
FBL	0.355	0.174	0.561	321	0.32188949974904
ESD	0.217	-0.292	0.32	282	0.334366452596364
ESR1	0.45	0.389	0.671	595	0.3365839723586
ABCA3	0.582	0.615	0.792	1704	0.346100094547933
ALAD	0.433	0.334	0.642	330	0.328557958309678
ESR2	0.371	0.238	0.59	530	0.325153919982549
ESRRA	0.527	0.513	0.738	423	0.337267007975125
ESRRB	0.554	0.548	0.756	508	0.342901461024546
ESRRG	0.305	0.061	0.497	470	0.338001718649749
ETF1	0.208	-0.233	0.34	437	0.325505740297113
ETFA	0.2	-0.295	0.311	333	0.31392728325333
ETFB	0.48	0.404	0.68	346	0.343532908830198
ALAS1	0.328	0.09	0.517	640	0.326952103938802
ETFDH	0.189	-0.345	0.282	617	0.307351397967501
ETS1	0.353	0.132	0.542	485	0.331802955484967
ETS2	0.411	0.294	0.626	469	0.341496110069461
ETV1	0.302	-0.065	0.441	477	0.328483417550115
ETV2	0.508	0.5	0.736	342	0.309917822310764
ETV3	0.378	0.132	0.54	512	0.316386087732751
ETV4	0.456	0.368	0.667	484	0.331846754591751
ETV5	0.345	0.092	0.523	510	0.321758058345222
ALAS2	0.415	0.279	0.616	587	0.34021203072684
ETV6	0.377	0.207	0.569	452	0.309183094006384
EVC	0.468	0.434	0.694	992	0.342111968918155
MECOM	0.263	-0.132	0.404	1116	0.316559810035492
EVI2A	0.196	-0.331	0.289	259	0.306175991539125
EVI2B	0.186	-0.428	0.246	448	0.297439525962104
EVPL	0.661	0.709	0.843	2055	0.351648892161176
EVX1	0.603	0.683	0.833	407	0.307728944957278
ALB	0.226	-0.228	0.352	609	0.351578729930663
EWSR1	0.298	-0.067	0.449	661	0.303480110517745
EXT1	0.344	0.164	0.552	746	0.337311306033771
EXT2	0.341	0.153	0.546	751	0.336399331794961
EXTL1	0.469	0.399	0.676	676	0.30989810048489
EXTL2	0.21	-0.196	0.354	330	0.33045414994018
EXTL3	0.476	0.423	0.69	919	0.343001199569564
EYA1	0.249	-0.165	0.384	592	0.295395869194192
EYA2	0.423	0.32	0.64	538	0.327590216064381
ALCAM	0.239	-0.175	0.375	583	0.326950350190823
EYA3	0.233	-0.203	0.365	573	0.308847272564504
EZH1	0.328	0.048	0.497	747	0.353675291615473
EZH2	0.251	-0.177	0.376	751	0.337181716281167
F2	0.497	0.436	0.699	622	0.347046316567338
F2R	0.359	0.214	0.577	425	0.336004216238523
ABCD1	0.608	0.668	0.82	745	0.342063525825252
F2RL1	0.347	0.182	0.557	397	0.336783322956378
F2RL2	0.286	0.035	0.476	374	0.338842942638072
F3	0.311	0.059	0.503	295	0.326404596318419
F5	0.26	-0.105	0.412	2224	0.313349107641147
F7	0.556	0.581	0.776	466	0.340283124577273
F8	0.227	-0.213	0.355	2351	0.312414684817468
F9	0.213	-0.279	0.326	461	0.344801529564428
F10	0.571	0.586	0.781	488	0.361339629875157
ALDH1A1	0.25	-0.139	0.396	501	0.331211127820357
F11	0.272	-0.045	0.445	625	0.327600540055377
F12	0.57	0.59	0.782	615	0.328861910525311
F13A1	0.331	0.12	0.532	732	0.334775554497162
F13B	0.173	-0.441	0.237	661	0.3249132416458
FAAH	0.531	0.519	0.742	579	0.340988095025831
FABP4	0.262	-0.096	0.424	132	0.314630125859862
FABP1	0.442	0.371	0.667	127	0.384292317406639
FABP2	0.204	-0.304	0.307	132	0.321223952568111
ALDH2	0.497	0.452	0.71	517	0.367535855992913
FABP3	0.397	0.237	0.594	133	0.322142143014612
FABP5	0.257	-0.138	0.398	135	0.325097845206032
FABP6	0.539	0.518	0.748	177	0.365139177487411
FABP7	0.284	-0.062	0.44	166	0.327486141155493
FANCA	0.361	0.218	0.577	1455	0.320194464021991
FANCC	0.261	-0.021	0.443	558	0.320021330518736
FANCD2	0.254	-0.054	0.43	1471	0.325314719851228
FANCE	0.397	0.318	0.627	536	0.317668077180996
ALDH3A1	0.627	0.661	0.819	453	0.368714565746892
ACSL1	0.283	0.017	0.472	698	0.328292298201945
ACSL3	0.198	-0.304	0.302	720	0.325324234214932
ACSL4	0.217	-0.248	0.331	711	0.337272132673306
FAH	0.419	0.322	0.638	419	0.333759832772345
PTK2B	0.517	0.495	0.728	1009	0.354698553060695
BPTF	0.246	-0.174	0.382	2920	0.316834742059811
FANCB	0.172	-0.365	0.267	859	0.314786651005709
FANCF	0.363	0.27	0.599	374	0.294036822892628
FANCG	0.335	0.161	0.541	622	0.312135047424946
ALDH1B1	0.49	0.444	0.705	517	0.35398731682668
FAP	0.201	-0.3	0.308	760	0.325531769515624
FBLN1	0.548	0.527	0.749	703	0.363410113136253
SAMD9L	0.198	-0.283	0.311	1584	0.32499062821716
AMER2	0.517	0.521	0.748	671	0.312814645665368
ATAD3C	0.54	0.576	0.77	411	0.342510195621251
FARSA	0.576	0.601	0.786	508	0.332413198798318
USP12	0.198	-0.262	0.325	370	0.325787237694227
PLAC9	0.486	0.458	0.707	97	0.301469122132273
