external_gene_name	CAI	CBI	Fop	L_aa	tAI
Nfkb2	0.519	0.269	0.61	899	0.163766079464321
Nfkbia	0.578	0.431	0.695	314	0.171195715260415
Nfkbib	0.49	0.228	0.589	359	0.162328474256909
Nfkbie	0.514	0.294	0.619	364	0.167539847532919
Nfkbil1	0.546	0.326	0.637	381	0.166140658280734
Nefl	0.652	0.532	0.751	543	0.178040372339855
Nefm	0.586	0.441	0.707	848	0.176538270047659
Nfs1	0.46	0.181	0.559	459	0.159115248047601
Nfya	0.434	0.068	0.51	347	0.153223779477994
Nfyb	0.381	-0.101	0.42	207	0.154076410099291
Nfyc	0.497	0.186	0.57	335	0.155518390149546
Klk1b4	0.501	0.182	0.566	256	0.167706701392851
Ngf	0.489	0.201	0.577	307	0.155740470160238
Klk1b3	0.487	0.166	0.557	261	0.167794830146674
Ngfr	0.612	0.45	0.71	427	0.186535382660563
Ngp	0.447	0.109	0.521	167	0.158419655930895
Nhlh1	0.644	0.592	0.777	133	0.158285144950307
Nhlh2	0.678	0.681	0.827	135	0.16246279028864
Nid1	0.51	0.221	0.588	1245	0.163091398245764
Nid2	0.506	0.206	0.58	1403	0.161626175057217
Nin	0.446	0.171	0.553	2113	0.166479078411877
Ninj1	0.657	0.672	0.823	152	0.167013410361994
Nipsnap1	0.523	0.34	0.644	284	0.163274024791788
Nktr	0.372	-0.145	0.395	1453	0.145563460823752
Nkx2-2	0.681	0.671	0.826	273	0.163793833064725
Nkx2-3	0.586	0.473	0.725	362	0.169926353829372
Nkx2-5	0.705	0.673	0.827	318	0.172004643106127
Nkx2-6	0.563	0.414	0.688	289	0.154143796732587
Nkx2-9	0.601	0.523	0.742	235	0.159052632326055
Nkx3-1	0.534	0.313	0.634	237	0.15647181160411
Nkx6-1	0.628	0.591	0.785	365	0.15823927098196
Nlk	0.389	-0.041	0.446	527	0.155100629713527
Mrpl40	0.458	0.127	0.525	206	0.158789328804839
Nmbr	0.469	0.246	0.592	390	0.152599872012272
Nme1	0.583	0.419	0.69	152	0.175263864363704
Nme2	0.593	0.43	0.694	152	0.17480977792449
Nqo1	0.474	0.179	0.562	274	0.165507208367279
Nqo2	0.398	-0.03	0.455	231	0.150314979162466
Cd244a	0.422	0.037	0.488	397	0.157190455188063
Nmt1	0.545	0.336	0.647	496	0.167900190151176
Nmt2	0.407	0.006	0.466	529	0.15772166405878
Mycn	0.618	0.501	0.737	462	0.168396523978836
Nnat	0.526	0.307	0.627	129	0.158973576033085
Nnmt	0.474	0.17	0.555	264	0.1668263755903
Rrp1	0.499	0.199	0.574	494	0.166335860492231
Nnt	0.421	0.071	0.504	835	0.166186537543818
Emc8	0.639	0.525	0.747	207	0.182511319994665
Nodal	0.545	0.38	0.666	354	0.160757692463386
Mrpl49	0.471	0.125	0.528	166	0.15317191952603
Nog	0.669	0.615	0.792	232	0.174569173224868
Nr4a3	0.52	0.309	0.633	627	0.161033726626192
Nos1	0.559	0.392	0.676	1429	0.165081007943458
Nos2	0.544	0.349	0.652	1144	0.161280857876502
Nos3	0.547	0.335	0.643	1202	0.16009317696369
Notch1	0.592	0.371	0.671	2531	0.188698028730712
Notch2	0.539	0.243	0.604	2473	0.188244408099238
Ints6	0.323	-0.236	0.337	883	0.141443804934473
Notch3	0.529	0.22	0.589	2318	0.182601224063353
Notch4	0.537	0.276	0.618	1964	0.182905041718116
Ccn3	0.533	0.346	0.653	354	0.182198116803877
Zfp638	0.307	-0.369	0.277	1926	0.145920525378558
Uhrf1	0.556	0.339	0.649	782	0.172010695913966
Nup50	0.447	0.069	0.515	466	0.161081363409156
Npas1	0.538	0.353	0.653	594	0.156325727536173
Npas2	0.484	0.21	0.58	816	0.149883815100989
Npc1	0.491	0.245	0.597	1277	0.160506275515041
Npdc1	0.505	0.216	0.578	332	0.161401474243113
Npm1	0.325	-0.324	0.31	292	0.154440807350762
Npm3	0.496	0.275	0.614	175	0.173687014289397
Pnoc	0.554	0.376	0.667	187	0.171229969762375
Nppb	0.448	0.223	0.573	121	0.152949610051537
Nppc	0.585	0.505	0.732	126	0.173740279687512
Npr1	0.513	0.306	0.624	1057	0.158814916612133
Npr3	0.51	0.343	0.647	536	0.160244268915861
Ctnnd2	0.543	0.342	0.651	1246	0.159020602224713
Nptx1	0.633	0.537	0.753	432	0.17113917179706
Npy1r	0.484	0.268	0.603	382	0.161198594610257
Npy2r	0.509	0.297	0.62	381	0.160332823143885
Npy5r	0.375	0.027	0.474	466	0.151083613774627
Npy6r	0.392	0.042	0.476	371	0.15155230955807
Nr1i2	0.548	0.343	0.645	431	0.170126641383197
Slc11a1	0.553	0.41	0.679	548	0.161200706385255
Slc11a2	0.491	0.263	0.603	568	0.156857756728722
Nrap	0.514	0.256	0.606	1728	0.171385480657774
Nras	0.453	0.093	0.516	189	0.162552825139203
Nrf1	0.406	-0.022	0.466	534	0.155877711931533
Nrg3	0.454	0.15	0.55	713	0.150448891052112
Nrl	0.58	0.429	0.691	237	0.158002826714272
Nrp1	0.453	0.084	0.514	923	0.158442201723695
Nrp2	0.521	0.282	0.618	931	0.160439131053131
Nrtn	0.651	0.653	0.805	195	0.161643799021664
Nrxn1	0.459	0.164	0.554	1507	0.159940371789463
Nrxn2	0.616	0.528	0.748	1703	0.165273928136626
Nrxn3	0.494	0.242	0.596	1571	0.1592913365332
Nsd1	0.369	-0.166	0.384	2691	0.157548714430333
Nsdhl	0.452	0.121	0.531	362	0.159184431994154
Nsf	0.47	0.204	0.571	744	0.166425389797914
Nsg1	0.549	0.358	0.663	185	0.164664167074955
Nsg2	0.576	0.394	0.68	171	0.166727459421297
Musk	0.468	0.193	0.567	893	0.162849520356985
Nsmaf	0.396	-0.001	0.464	920	0.153213509163297
Ntan1	0.36	-0.101	0.406	310	0.152618865211775
Ntf3	0.428	0.111	0.521	271	0.150939627442667
Nthl1	0.502	0.271	0.607	300	0.1616798547555
Ntn1	0.696	0.641	0.81	604	0.189036686854946
Ntn3	0.54	0.306	0.629	580	0.172269766746173
Ntrk1	0.569	0.423	0.69	799	0.164957057877896
Ntrk2	0.515	0.315	0.633	821	0.16750751550287
Ntrk3	0.53	0.344	0.647	825	0.16475554641045
Ddr2	0.479	0.186	0.564	854	0.157994594366103
Ntsr1	0.615	0.522	0.743	424	0.158835368199504
Ntsr2	0.602	0.56	0.76	416	0.153319989437162
Dusp8	0.611	0.438	0.701	663	0.164663452116427
Nucb1	0.587	0.421	0.69	459	0.172194060559503
Nudc	0.616	0.46	0.713	332	0.1798352554064
Numb	0.432	-0.014	0.471	653	0.154791962459735
Numbl	0.566	0.307	0.637	604	0.165757955037869
Nup62	0.533	0.196	0.579	526	0.159596042987769
Nr4a2	0.5	0.283	0.62	598	0.15915831922462
Nxn	0.586	0.493	0.727	435	0.169535138648636
Nxph1	0.432	0.074	0.51	271	0.151575551483534
Nxph2	0.352	-0.185	0.37	261	0.146848123140129
Gpr143	0.438	0.123	0.523	405	0.159390021402182
Oat	0.427	0.048	0.488	439	0.164648910569201
Oaz1	0.548	0.419	0.688	227	0.165506150084267
Oaz2	0.457	0.194	0.568	189	0.161852323621374
Obp1a	0.317	-0.329	0.289	163	0.156156066999966
Oc90	0.44	0.028	0.485	485	0.170906150720412
Ocln	0.416	-0.01	0.464	521	0.155007551450003
Ocm	0.509	0.223	0.59	109	0.170131112760991
Odc1	0.423	-0.007	0.467	461	0.162925552514136
Odf1	0.527	0.332	0.643	248	0.197172459203646
Odf2	0.498	0.274	0.61	826	0.171937635440416
Nobox	0.443	0.022	0.483	527	0.15289543233476
Sebox	0.449	0.066	0.503	190	0.152825947290994
Ogdh	0.487	0.182	0.563	1034	0.163251899274231
Ogg1	0.493	0.222	0.582	345	0.164147917639175
Ogn	0.31	-0.264	0.316	298	0.149232464848432
Fam3d	0.513	0.29	0.621	223	0.160165377376303
Fxyd5	0.471	0.114	0.526	179	0.147574823263219
Oit3	0.565	0.395	0.679	546	0.175730452125013
Or2y1b	0.447	0.148	0.537	311	0.153909751294794
Or2a7	0.43	0.157	0.539	310	0.154490140705886
Or2c1	0.447	0.193	0.564	312	0.15421797809286
Or10j5	0.398	0.063	0.493	309	0.151418562768188
Or10a4	0.438	0.145	0.534	315	0.143816560969006
Or7e178	0.358	-0.036	0.436	331	0.140613396482629
Or7a40	0.337	-0.121	0.388	309	0.140601307540758
Or6a2	0.432	0.087	0.503	327	0.154065882320527
Or1e17	0.398	0.088	0.502	325	0.151944679707381
Or1m1	0.457	0.158	0.544	313	0.155589008723468
Or8c9	0.375	-0.067	0.422	313	0.148111731790148
Or8d1	0.423	0.122	0.524	308	0.151517779141532
Or1j1	0.42	0.12	0.52	313	0.150224330889752
Or2z2	0.532	0.403	0.678	315	0.156143985971886
Or2t1	0.45	0.131	0.53	317	0.150701587369649
Or4b1d	0.434	0.109	0.518	308	0.155823883719839
Or51a39	0.447	0.185	0.553	318	0.147014887316611
Or2w1	0.378	0	0.452	317	0.148249142329616
Or8g20	0.388	0.013	0.462	314	0.148622655427337
Or13a17	0.462	0.197	0.564	311	0.154149287353639
Or13a18	0.471	0.232	0.583	318	0.149182331402801
Or2a57	0.461	0.231	0.578	321	0.155578625776727
Or4c58	0.424	0.141	0.532	301	0.158276382549531
Or6e1	0.478	0.227	0.579	313	0.153570160776053
Or6z7	0.489	0.326	0.63	312	0.156340821677236
Or1j21	0.389	0.03	0.47	312	0.147670369004619
Or1ad8	0.459	0.221	0.576	307	0.149213003414447
Or8u8	0.385	-0.003	0.452	319	0.150578512887469
Or1x2	0.538	0.378	0.662	313	0.157049763215861
Or2v1	0.448	0.205	0.563	283	0.156059007679311
Or7a41	0.397	0.055	0.485	319	0.144912413267736
Or7e165	0.338	-0.14	0.38	309	0.141678955761366
Or1p1	0.467	0.249	0.59	323	0.14925276839251
Or13a27	0.473	0.231	0.581	311	0.150715841805943
Or13a28	0.49	0.27	0.604	311	0.154365640281896
Or13p10	0.463	0.255	0.591	315	0.153105172020521
Or51b6	0.399	0.085	0.498	315	0.145896397981843
Or51b17	0.404	0.084	0.498	307	0.150348654979457
Or51b4	0.423	0.12	0.519	311	0.150182534661716
Or52z1	0.417	0.092	0.502	320	0.147625813335038
Or52a5	0.425	0.158	0.536	315	0.155978809921743
Or52a5b	0.42	0.145	0.528	316	0.155263107123409
Or7a42	0.369	-0.002	0.456	310	0.143843677387876
Or10p22	0.436	0.152	0.54	312	0.153156793356969
Omg	0.36	-0.119	0.398	443	0.147248482918248
Omp	0.691	0.672	0.824	163	0.173011521164916
Omt2a	0.356	-0.062	0.419	100	0.146114145510071
Tnfrsf11b	0.468	0.192	0.567	401	0.169282409934622
Oprd1	0.652	0.647	0.808	372	0.164504218104901
Oprk1	0.478	0.207	0.571	380	0.156976770081881
Oprl1	0.481	0.262	0.599	367	0.160329445153542
Oprm1	0.503	0.279	0.612	438	0.160667817477745
Sigmar1	0.538	0.388	0.668	223	0.158583260345401
Orc1	0.391	-0.031	0.445	840	0.154106223520794
Orc2	0.317	-0.224	0.34	576	0.148060245219942
Slc22a6	0.566	0.419	0.685	545	0.163036089159195
Slc22a18	0.497	0.311	0.623	410	0.150328363626375
Orm1	0.427	0.115	0.525	207	0.154761965965237
Orm2	0.45	0.184	0.561	207	0.158250057154642
Orm3	0.432	0.123	0.525	206	0.156836267391081
Slc25a15	0.45	0.144	0.544	301	0.158403904295789
Sqstm1	0.529	0.243	0.601	442	0.165228600443507
Osm	0.514	0.386	0.66	263	0.140963388530403
Osmr	0.381	-0.043	0.447	971	0.151738365729752
Hspa4l	0.376	-0.1	0.417	838	0.159313248864849
Otc	0.354	-0.133	0.39	354	0.149276247533345
Cldn11	0.558	0.404	0.679	207	0.177112224987294
Otog	0.545	0.285	0.623	2911	0.172608863776518
Otp	0.713	0.716	0.849	325	0.168110024527674
Ott	0.3	-0.288	0.305	449	0.132128843307732
Otx1	0.587	0.43	0.704	355	0.160280417966074
Otx2	0.451	0.029	0.491	297	0.152494265533386
Ovol1	0.621	0.48	0.724	267	0.18049086154035
Oxt	0.745	0.679	0.829	125	0.220595786271726
Oxtr	0.63	0.612	0.789	388	0.16692488736039
Oca2	0.39	0.043	0.479	833	0.15552150067974
Mybbp1a	0.526	0.322	0.635	1344	0.164697720379356
P2rx1	0.529	0.305	0.63	399	0.168113709420691
P2rx4	0.559	0.404	0.682	388	0.173348151588856
P2rx7	0.539	0.342	0.649	595	0.167188116848818
P2rx6	0.518	0.292	0.625	389	0.167827344450406
P2ry1	0.465	0.21	0.573	373	0.158223344901833
P2ry2	0.568	0.463	0.707	373	0.157641660442374
P4ha1	0.391	-0.029	0.45	534	0.155283286755563
P4ha2	0.484	0.246	0.596	537	0.163334796239919
P4hb	0.524	0.241	0.598	509	0.176374227076979
Bloc1s6	0.455	0.188	0.562	172	0.16237855677114
Pabpc1	0.386	-0.101	0.417	636	0.150755735999389
Pabpc2	0.402	-0.048	0.446	628	0.154942356221743
Pafah1b1	0.334	-0.259	0.335	410	0.152933774489776
Pafah1b2	0.395	0.041	0.484	229	0.160380702204599
Pafah1b3	0.488	0.286	0.616	232	0.154565325533154
Prdx1	0.376	-0.157	0.387	199	0.157903952779475
Pah	0.452	0.132	0.533	453	0.160045900124017
Pak1	0.419	-0.058	0.44	544	0.162615227164058
Pak3	0.366	-0.137	0.395	559	0.154331810577319
Palm	0.555	0.353	0.659	383	0.165757694202624
Pam	0.403	-0.023	0.458	978	0.152999399344494
Cntn3	0.358	-0.164	0.384	1028	0.146009185051543
Reg3b	0.416	0.016	0.478	175	0.160028085912043
Pappa	0.482	0.166	0.558	1624	0.163110147827084
Pax1	0.578	0.446	0.705	446	0.158766491834406
Pax2	0.561	0.35	0.658	394	0.157615950669733
Pax3	0.514	0.243	0.598	484	0.153633121991313
Pax4	0.433	0.051	0.493	349	0.154642038276632
Pax5	0.504	0.241	0.598	391	0.150109054707998
Pax6	0.43	0.1	0.522	436	0.143164909955987
Pax7	0.596	0.465	0.716	503	0.162087300326927
Pax8	0.527	0.288	0.624	457	0.151537015811102
Pax9	0.6	0.429	0.698	342	0.162205610553396
Pbx1	0.479	0.213	0.585	430	0.157455847401559
Pbx2	0.552	0.367	0.665	430	0.165582616184827
Pbx3	0.452	0.104	0.526	434	0.157730614309154
Igbp1	0.393	-0.017	0.457	340	0.158071174607974
Kat2b	0.456	0.145	0.543	813	0.159488418562129
Pcbp2	0.431	0.058	0.496	362	0.159384845878379
Pcdh10	0.561	0.396	0.679	1057	0.163628710616153
Pcdh8	0.585	0.449	0.708	1070	0.159961548039025
Pck1	0.578	0.411	0.685	622	0.172142461918138
Pcm1	0.31	-0.352	0.285	2025	0.146976375825453
Pcmt1	0.412	0.064	0.5	286	0.153327569800822
Pcna	0.394	0.012	0.472	261	0.159143795415177
Pcnt	0.492	0.269	0.606	2916	0.169476335957853
Pcolce	0.528	0.277	0.619	468	0.157187022018204
Pcp2	0.546	0.265	0.612	136	0.158092854286941
Pcp4	0.414	-0.07	0.45	62	0.163080872820728
Pcsk1	0.366	-0.183	0.374	753	0.153471183779641
Pcsk2	0.488	0.197	0.574	637	0.1653653162758
Furin	0.592	0.407	0.686	793	0.169626207164067
Pcsk4	0.62	0.489	0.725	655	0.161977885407732
Pcsk5	0.501	0.167	0.565	1877	0.18655144675016
Pcsk6	0.531	0.31	0.634	959	0.17200107221517
Pcsk7	0.484	0.196	0.573	770	0.162856283756929
Cdk16	0.493	0.239	0.586	496	0.15748443968705
Cdk18	0.598	0.482	0.718	451	0.160740359170636
Pctp	0.538	0.38	0.672	214	0.171839689098778
Pcx	0.562	0.386	0.672	1179	0.169420235837489
Pdcd1	0.491	0.21	0.578	288	0.149676999886704
Pdcd2	0.452	0.101	0.521	343	0.167061719466305
Pdcd4	0.339	-0.171	0.374	469	0.154817163701918
Pdcd6	0.463	0.137	0.538	191	0.155003364943415
Pdcd6ip	0.434	0.05	0.497	874	0.163160709838873
Pdcd11	0.506	0.29	0.62	1862	0.167575524296338
Pde1a	0.371	-0.05	0.437	545	0.153561762411855
Pde1b	0.528	0.267	0.607	535	0.162652695016764
Pde1c	0.419	0.016	0.476	706	0.155379234914558
Pde3b	0.393	-0.02	0.452	1099	0.149411778131832
Pde4a	0.57	0.398	0.678	844	0.16051517941196
Pde4b	0.44	0.088	0.512	721	0.155757738896103
Pde6d	0.413	0.071	0.504	150	0.149806742463814
Pde7a	0.339	-0.101	0.402	482	0.142808138129539
Pde8a	0.426	0.092	0.514	823	0.157347442320123
Pde9a	0.54	0.329	0.64	534	0.168814592019635
Pde6b	0.506	0.252	0.6	856	0.166608201817857
Pde6g	0.546	0.309	0.631	87	0.159340439989097
Pdgfa	0.536	0.37	0.658	196	0.17240229900216
Pdgfb	0.569	0.427	0.689	241	0.167638592141535
Pdgfra	0.488	0.237	0.592	1089	0.161168212200156
Pdgfrb	0.548	0.368	0.662	1099	0.160603759765951
Pdha1	0.428	0.041	0.487	390	0.16456970252534
Pdha2	0.461	0.141	0.543	391	0.169349908059247
Padi1	0.591	0.453	0.708	662	0.167515098123644
Padi2	0.631	0.528	0.748	673	0.169078933809614
Padi3	0.6	0.468	0.715	664	0.169623771054682
Padi4	0.606	0.473	0.72	666	0.169894686119201
Pdk2	0.625	0.523	0.745	407	0.159844219027163
Enpp1	0.42	0.051	0.492	906	0.156749317346307
Enpp2	0.387	-0.077	0.426	914	0.15385218117209
Pdpk1	0.393	-0.027	0.451	559	0.151344167686491
Pdx1	0.575	0.385	0.675	284	0.1579873335832
Pdyn	0.52	0.341	0.644	248	0.166121839142475
Pea15a	0.574	0.406	0.677	130	0.173011929680987
Etv4	0.526	0.267	0.614	486	0.156893832383451
Pecam1	0.487	0.26	0.609	727	0.161176034066755
Peg3	0.445	0.034	0.49	1571	0.162544065840909
Rhox5	0.392	-0.128	0.402	210	0.156434467691627
Pemt	0.544	0.372	0.662	236	0.156108284977996
Penk	0.541	0.328	0.641	268	0.173534475706715
Pepd	0.561	0.36	0.659	493	0.170347286151786
Per1	0.518	0.229	0.592	1291	0.157380663383645
Per2	0.555	0.334	0.649	1257	0.16314442618355
Per3	0.463	0.149	0.551	1113	0.158510552967587
Dcaf8l	0.351	-0.216	0.357	747	0.149911410059837
Pex11a	0.468	0.29	0.609	246	0.159866511984621
Pex11b	0.394	0.062	0.48	259	0.148789947936348
Pex16	0.53	0.369	0.65	336	0.150362414684564
Pex7	0.418	0.029	0.485	318	0.154325685014203
Cfp	0.461	0.057	0.506	464	0.173066588685076
Pfdn2	0.515	0.299	0.627	154	0.177934937352021
Pfkfb1	0.437	0.086	0.508	448	0.158721115072759
Pfkfb2	0.456	0.134	0.536	518	0.160635016882059
Pfkl	0.577	0.392	0.674	780	0.17263421092468
Pfkm	0.512	0.259	0.603	780	0.170717920724564
Pfn1	0.5	0.34	0.652	140	0.159531776244486
Pfn2	0.425	0.104	0.53	140	0.168608193643494
Prf1	0.535	0.295	0.625	554	0.164717409738559
Cdk14	0.42	0.042	0.488	469	0.156479405748357
Pgam1	0.577	0.392	0.672	254	0.173225553080248
Pgf	0.48	0.162	0.553	158	0.166855504239788
Pgk1	0.433	0.036	0.491	417	0.175110899152313
Pgk2	0.378	-0.092	0.421	417	0.167927643397959
Pgr	0.493	0.288	0.619	926	0.157634489835832
Abcb1b	0.396	0.023	0.474	1276	0.154182516455314
Abcb4	0.417	0.052	0.489	1276	0.154336778780368
Abcb1a	0.404	0.03	0.478	1276	0.15470206880399
Phb	0.532	0.33	0.637	272	0.166390896983893
Slc25a3	0.449	0.124	0.534	357	0.162841537398841
Phex	0.369	-0.134	0.392	749	0.15163759950768
Phf2	0.569	0.376	0.672	1096	0.170576918977653
Phka1	0.372	-0.092	0.412	1241	0.149518664232733
Phkg1	0.55	0.402	0.678	388	0.163689322866169
Phtf1	0.337	-0.101	0.401	761	0.146063130862297
Pick1	0.557	0.37	0.664	416	0.172460434325688
Piga	0.358	-0.06	0.429	485	0.150237930340027
Pigf	0.335	-0.129	0.385	219	0.144694299048233
Pigr	0.479	0.179	0.567	771	0.163653471012846
Pik3c2a	0.311	-0.283	0.311	1686	0.144530089217464
Pik3c2g	0.407	0.004	0.464	653	0.157888178763154
Pik3ca	0.38	-0.024	0.445	1068	0.155773371207944
Pik3cd	0.637	0.554	0.76	1047	0.173074885181403
Pik3r1	0.393	0.022	0.475	724	0.155332598635851
Pik3r2	0.585	0.426	0.691	722	0.163842115190602
Pik3r3	0.41	-0.006	0.461	461	0.156195678035359
Pikfyve	0.369	-0.127	0.398	2097	0.151451269643711
Pim1	0.589	0.506	0.732	313	0.164505674032757
Pim2	0.516	0.324	0.637	370	0.155099169631547
Pip	0.333	-0.261	0.321	146	0.141078327956872
Pip5k1c	0.636	0.552	0.763	687	0.168183796918255
Pip4k2a	0.459	0.163	0.556	405	0.164113547036665
Pip5k1b	0.44	0.13	0.534	539	0.152784683140457
Pip5k1a	0.432	0.059	0.499	547	0.153214285384058
Pira2	0.471	0.125	0.536	680	0.149210715588937
Lilra6	0.46	0.118	0.533	663	0.149701678062898
Pirb	0.46	0.093	0.52	841	0.151297351327414
Pou1f1	0.443	0.069	0.504	291	0.16135632086238
Pitpna	0.435	0.035	0.49	271	0.167953676814371
Pitpnm1	0.556	0.336	0.648	1243	0.161096351684636
Pitx1	0.689	0.676	0.829	315	0.167754538537571
Pitx2	0.594	0.476	0.725	324	0.159920514422538
Pitx3	0.664	0.612	0.797	302	0.166121746794838
Pja1	0.466	0.077	0.513	578	0.165743780261119
Pkm	0.565	0.33	0.641	531	0.181245212545926
Prkaca	0.597	0.462	0.713	351	0.17388024903812
Prkacb	0.481	0.21	0.577	398	0.164310369676861
Prkca	0.509	0.271	0.614	672	0.167964067541624
Prkcb	0.533	0.298	0.629	673	0.169297293004251
Prkcg	0.534	0.304	0.629	697	0.162364177499396
Prkcd	0.586	0.41	0.686	700	0.177543389784732
Prkce	0.508	0.285	0.619	737	0.169523278137059
Prkch	0.502	0.285	0.617	683	0.163187400735351
Prkci	0.394	-0.047	0.441	595	0.155907514809472
Prkd1	0.429	0.085	0.51	918	0.156465117538169
Prkcq	0.455	0.142	0.542	707	0.163540163939156
Prkcz	0.529	0.331	0.64	592	0.167859337759805
Pkd1	0.493	0.231	0.589	4293	0.157185719526662
Pkd2	0.486	0.272	0.607	966	0.153141598491008
Pkdrej	0.441	0.148	0.542	2126	0.152320613183047
Pkia	0.313	-0.311	0.307	76	0.146526620476437
Pkib	0.42	-0.088	0.434	110	0.153676009768938
Pkig	0.552	0.368	0.671	76	0.162716683038029
Pklr	0.509	0.263	0.603	574	0.166596605677884
Pknox1	0.464	0.162	0.557	436	0.156441943087903
Pkp1	0.616	0.489	0.728	728	0.173986896468735
Prl3d1	0.356	-0.185	0.358	224	0.155966077556782
Prl3b1	0.366	-0.082	0.417	222	0.155780083286543
Lypla1	0.351	-0.17	0.377	230	0.153423865328578
Pla2g1b	0.629	0.479	0.725	146	0.203558643796676
Pla2r1	0.416	0.03	0.484	1487	0.160125651744103
Pla2g2c	0.617	0.499	0.738	150	0.194082815314381
Pla2g2d	0.565	0.342	0.65	144	0.200433644587056
Pla2g4a	0.385	-0.088	0.423	748	0.150442319459779
Pla2g5	0.536	0.319	0.636	137	0.185384754798332
Plaa	0.331	-0.219	0.348	794	0.151723550660904
Serpine1	0.542	0.402	0.681	402	0.154888077328476
Serpinb2	0.402	-0.017	0.46	415	0.154485226748204
Papola	0.333	-0.217	0.348	739	0.143441156676874
Plat	0.489	0.222	0.587	559	0.16954563482888
Plau	0.465	0.108	0.53	433	0.173244607591003
Plaur	0.555	0.363	0.659	327	0.177841813328749
Plcb1	0.446	0.095	0.52	1216	0.163980586955915
Plcb2	0.555	0.35	0.655	1181	0.166581472661472
Plcb3	0.573	0.407	0.682	1234	0.163387736098469
Plcb4	0.404	0.004	0.47	1175	0.159139123591288
Plcd1	0.586	0.45	0.706	756	0.170356074592515
Plcd4	0.455	0.136	0.538	807	0.158775301455599
Plcg1	0.541	0.338	0.646	1302	0.165991609601424
Pld1	0.447	0.164	0.549	1036	0.156422578516623
Pld2	0.491	0.248	0.593	944	0.155575276504672
Pld3	0.557	0.362	0.659	488	0.162460475067252
Plec	0.617	0.504	0.731	4691	0.17294358485336
Prl2c2	0.347	-0.101	0.405	224	0.152734906050886
Prl2c3	0.349	-0.094	0.41	224	0.153354832167986
Pa2g4	0.419	0.03	0.491	394	0.165259038069619
Prl7d1	0.354	-0.101	0.405	244	0.147964438000078
Plg	0.476	0.132	0.544	812	0.168562499349181
Serpinf2	0.54	0.343	0.648	491	0.156874559675478
Plk1	0.568	0.427	0.69	603	0.162930239810282
Pln	0.427	0.183	0.531	52	0.159923058180461
Plod1	0.582	0.441	0.7	728	0.167224851675457
Plp1	0.462	0.136	0.541	277	0.167904512240512
Plp2	0.434	0.242	0.585	152	0.155884835578427
Lcp1	0.467	0.209	0.575	627	0.169899363228827
Plscr2	0.381	-0.123	0.406	307	0.165018038053571
Ccl21a	0.511	0.248	0.598	133	0.174659881951967
Pltp	0.564	0.435	0.693	493	0.161361451190293
Bpifa1	0.387	0.059	0.482	278	0.151106303861269
Plxna1	0.589	0.433	0.696	1894	0.168404432614425
Plxna2	0.514	0.278	0.613	1894	0.16271687375602
Plxna3	0.514	0.269	0.607	1872	0.163368512975384
Pml	0.574	0.398	0.679	885	0.169195391575827
Pmp2	0.455	0.202	0.571	132	0.164140415009863
Pmp22	0.553	0.459	0.704	160	0.151337915388477
Pms2	0.4	0.003	0.469	859	0.155286518885275
Rsph10b	0.4	0.003	0.469	859	0.155286518885275
Prrx1	0.535	0.331	0.643	245	0.16202272417977
Phox2b	0.565	0.406	0.691	314	0.169864338949535
Ppp1r14b	0.546	0.49	0.727	147	0.170659678768172
Pnliprp1	0.479	0.144	0.547	473	0.166322163902928
Pnliprp2	0.463	0.151	0.55	482	0.161578515094574
Pnmt	0.547	0.355	0.654	295	0.167271341829081
Pnn	0.371	-0.112	0.408	726	0.148976094982819
Pnp	0.408	0.005	0.469	289	0.155689396140007
Septin5	0.612	0.516	0.741	369	0.173883703858466
Septin4	0.529	0.284	0.618	478	0.164371385481669
Pola1	0.345	-0.206	0.355	1465	0.158089900518137
Pola2	0.502	0.296	0.625	600	0.158313878463163
Polb	0.413	0.025	0.477	335	0.159228483772672
Pold1	0.602	0.479	0.718	1105	0.167159104253029
Pold2	0.555	0.406	0.683	469	0.160008207947433
Pole	0.475	0.179	0.559	2283	0.161218804055969
Pole2	0.379	-0.079	0.424	527	0.147332982323397
Polg	0.517	0.302	0.626	1217	0.160040739709197
Pomc	0.677	0.65	0.813	235	0.173334803766588
Pon1	0.363	-0.088	0.418	355	0.148523218710169
Cnot7	0.344	-0.167	0.379	285	0.150215806429391
Por	0.609	0.492	0.73	678	0.169431975309656
Pou2af1	0.523	0.272	0.617	256	0.15630590880352
Pou2f1	0.429	0.085	0.516	793	0.147466515127571
Pou2f2	0.55	0.384	0.674	583	0.153337935281921
Pou2f3	0.506	0.276	0.616	431	0.151040246266733
Pou3f1	0.709	0.697	0.841	449	0.180362226999086
Pou3f2	0.619	0.524	0.751	445	0.16923694624331
Pou3f3	0.681	0.664	0.825	497	0.171765332649116
Pou3f4	0.516	0.303	0.632	361	0.157767144348715
Pou4f1	0.744	0.841	0.916	421	0.179641926171952
Pou4f2	0.678	0.618	0.799	411	0.17421396057726
Pou4f3	0.58	0.469	0.718	338	0.163643707833746
Pou5f1	0.521	0.272	0.616	352	0.160692602318534
